Document Type,PO_No,Buy-from Vendor No.,Pay-to Vendor No.,Pay-to Name,Pay-to Name 2,Pay-to Address,Pay-to Address 2,Pay-to City,Pay-to Contact,Your Reference,Ship-to Code,Ship-to Name,Ship-to Name 2,Ship-to Address,Ship-to Address 2,Ship-to City,Ship-to Contact,Order_Date,Posting Date,Expected Receipt Date,Posting Description,Payment Terms Code,Due Date,Payment Discount %,Pmt. Discount Date,Shipment Method Code,Location Code,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Vendor Posting Group,Currency Code,Currency Factor,Prices Including VAT,Invoice Disc. Code,Language Code,Format Region,Purchaser Code,Order Class,No. Printed,On Hold,Applies-to Doc. Type,Applies-to Doc. No.,Bal. Account No.,Receive,Invoice,Print Posted Documents,Receiving No.,Posting No.,Last_Receiving_No,Last Posting No.,Vendor Order No.,Vendor Shipment No.,Vendor Invoice No.,Vendor Cr. Memo No.,VAT Registration No.,Sell-to Customer No.,Reason Code,Gen. Bus. Posting Group,Transaction Nature Code,Transport Method,VAT Country/Region Code,Vendor,Buy-from Vendor Name 2,Buy-from Address,Buy-from Address 2,Buy-from City,Buy-from Contact,Pay-to Postcode,Pay-to County,Pay-to Country/Region Code,Buy-from Postcode,Buy-from County,Buy-from Country/Region Code,Ship-to Postcode,Ship-to County,Ship-to Country/Region Code,Bal. Account Type,Order Address Code,Entry Point,Correction,Document Date,Area,Transaction Specification,Payment Method Code,No. Series,Posting No. Series,Receiving No. Series,VAT Area Code,VAT Liable,VAT Bus. Posting Group,Applies-to ID,VAT Base Discount %,Status,Invoice Discount Calculation,Invoice Discount Value,Send IC Document,IC Status,Buy-from IC Partner Code,Pay-to IC Partner Code,IC Reference Document No.,IC Direction,Prepayment No.,Last Prepayment No.,Prepmt. Cr. Memo No.,Last Prepmt. Cr. Memo No.,Prepayment %,Prepayment No. Series,Compress Prepayment,Prepayment Due Date,Prepmt. Cr. Memo No. Series,Prepmt. Posting Description,Prepmt. Pmt. Discount Date,Prepmt. Payment Terms Code,Prepmt. Payment Discount %,Quote No.,Job Queue Status,Job Queue Entry ID,Incoming Document Entry No.,Creditor No.,Payment Reference,Invoice Received Date,Journal Template Name,VAT Date,Ship-to Phone No.,Dimension Set ID,Remit-to Code,Doc. No. Occurrence,Campaign No.,Buy-from Contact No.,Pay-to Contact No.,Responsibility Centre,Posting from Whse. Ref.,Requested Receipt Date,Promised Receipt Date,Lead Time Calculation,Inbound Whse. Handling Time,Vendor Authorisation No.,Return Shipment No.,Return Shipment No. Series,Ship,Last Return Shipment No.,E-Document Link,Price Calculation Method,Recurring Billing,Assigned User ID,Doc. Amount Incl. VAT,Doc. Amount VAT,Nature of Supply,GST Vendor Type,Associated Enterprises,Invoice Type,GST Inv. Rounding Precision,GST Inv. Rounding Type,Supply Finish Date,Payment Date,Rate Change Applicable,GST Reason Type,GST Input Service Distribution,RCM Exempt,GST Order Address State,Vendor GST Reg. No.,Location State Code,Location GST Reg. No.,Order Address GST Reg. No.,Bill to-Location(POS),Vehicle No.,Shipping Agent Code,Shipping Agent Service Code,Distance (Km),Vehicle Type,Reference Invoice No.,Without Bill Of Entry,E-Way Bill No.,POS as Vendor State,POS Out Of India,Bill of Entry No.,Bill of Entry Date,GST Invoice,Bill of Entry Value,Trading,Subcontracting,Subcon. Order No.,Subcon. Order Line No.,SubConPostLine,Subcon. Multiple Receipt,State,Charge Group Code,Third Party,Charge Refernce Invoice No.,Include GST in TDS Base,Short Closed,Short Close Reason Code,Cancel Reason Code,Cancelled,Order Type,Quote Compare No.,RFQ No.,RFQ Date,IndentNo,Remarks,Large Text,Receipt_Date,Days_To_Receive,SLA_Status,Month,Quarter,Within_SLA_Pct
Order,PO/AND/26/00118,VEN-507,VEN-507,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00118,C006,2025-07-07,0,2025-05-08,,LF-AND-28,LF-AND-28,,RM,,0,False,VEN-507,,,,,0,,,,,True,False,False,,,PPR/AND/26/00368,,,,101/25-26,,,,,DOMESTIC,,,,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-08,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-07,,,2025-05-08,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-12,,2025-05-12,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AARFV0815F1Z7,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-12,11,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00119,BNB-0723,BNB-0723,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00119,C006,2025-07-06,0,2025-05-07,,LF-AND-28,LF-AND-28,,RM,,0,False,BNB-0723,,,,,0,,,,,True,False,False,,,PPR/AND/26/00369,,,,40,,,,,DOMESTIC,,,,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-07,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-06,,,2025-05-07,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-12,,2025-05-12,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24BBPPP3224A1Z0,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-12,11,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00120,HS&-0845,HS&-0845,HITECH SCREWS & RIVETS,,"plot no.34,pocket E sector 3bawana DSIIDC",,Delhi,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00120,C006,2025-07-25,0,2025-05-26,,LF-AND-28,LF-AND-28,,RM,,0,False,HS&-0845,,,,,0,,,,,True,False,False,,,PPR/AND/26/00716,,,,2392,,,,,DOMESTIC,,,,HITECH SCREWS & RIVETS,,"plot no.34,pocket E sector 3bawana DSIIDC",,Delhi,,110039.0,IN,,110039.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-26,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-25,,,2025-05-26,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-26,,2025-05-26,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,07EODPK9600H1ZX,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,DL,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-26,25,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00121,VBI-1299,VBI-1299,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00121,C006,2025-07-10,0,2025-05-11,,LF-AND-28,LF-AND-28,,RM,,0,False,VBI-1299,,,,,0,,,,,True,False,False,,,PPR/AND/26/00392,,,,VBI/019/25-26,,,,,DOMESTIC,,,,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,361005.0,IN,,361005.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-11,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-10,,,2025-05-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-16,,2025-05-16,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AADFV0864C1ZI,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-16,15,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00123,SBP-1149,SBP-1149,Satish Brass Product,,"24,Maheshbhai Ni Vadi, 58Digvijay plot Road,GIDCShankar Tekri Udyog Nagar, Jamnagar",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00123,C006,2025-07-12,0,2025-05-13,,LF-AND-28,LF-AND-28,,RM,,0,False,SBP-1149,,,,,0,,,,,True,False,False,,,PPR/AND/26/00433,,,,SBP/25-26/99,,,,,DOMESTIC,,,,Satish Brass Product,,"24,Maheshbhai Ni Vadi, 58Digvijay plot Road,GIDCShankar Tekri Udyog Nagar, Jamnagar",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-13,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-12,,,2025-05-13,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-20,,2025-05-20,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AAYPV5780A1Z7,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-20,19,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00124,SMT-1187,SMT-1187,Shree Momai Trading Company,,"58 Digvijay plotUdhyognagar,Jamnagar",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00124,C006,2025-07-17,0,2025-05-18,,LF-AND-28,LF-AND-28,,RM,,0,False,SMT-1187,,,,,0,,,,,True,False,False,,,PPR/AND/26/00470,,,,19/2025-26,,,,,DOMESTIC,,,,Shree Momai Trading Company,,"58 Digvijay plotUdhyognagar,Jamnagar",,Jamnagar,,361005.0,IN,,361005.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-18,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-17,,,2025-05-18,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-24,,2025-05-24,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AZIPM7411J1ZA,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-24,23,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00125,ANG-0668,ANG-0668,Angel Brass Industries,,"Plot no 7A, Ashapura industrial estate,Plot no 7A, Ashapura industrial estate,",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00125,C006,2025-07-20,0,2025-05-21,,LF-AND-28,LF-AND-28,,RM,,0,False,ANG-0668,,,,,0,,,,,True,False,False,,,PPR/AND/26/01337,,,,32,,,,,DOMESTIC,,,,Angel Brass Industries,,"Plot no 7A, Ashapura industrial estate,Plot no 7A, Ashapura industrial estate,",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-21,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-20,,,2025-05-21,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-02,,2025-08-02,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24ACDPB3297K1ZN,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-08-02,93,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00126,YOG-2037,YOG-2037,Yogi Tilak industries,,,,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-05-01,,,Order PO/AND/26/00126,C004,2025-06-16,0,2025-05-17,,LF-AND-28,LF-AND-28,,RM,,0,False,YOG-2037,,,,,0,,,,,True,False,False,,,PPR/AND/26/00537,,,,37,,,,,DOMESTIC,,,,Yogi Tilak industries,,,,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-05-17,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-16,,,2025-05-17,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-05-29,,2025-05-29,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AQQPC8714R1Z6,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000030,,,2025-05-29,28,Late,2025-05,2025Q2,34.59
Order,PO/AND/26/00134,HAR-0318,HAR-0318,HARIA METALS,,"10, SATYNAM ESTATESHANKER TEKRI UDYOGNAGAR",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,2025-06-28,,Order PO/AND/26/00134,C006,2025-08-18,0,2025-06-19,,LF-AND-28,LF-AND-28,,RM,,0,False,HAR-0318,,,,,0,,,,,True,False,False,,,PPR/AND/26/00840,,,,61,,,,,DOMESTIC,,,,HARIA METALS,,"10, SATYNAM ESTATESHANKER TEKRI UDYOGNAGAR",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-19,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-08-18,,,2025-06-19,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-28,,2025-06-28,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AAIPH7410F1Z4,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-28,27,Late,2025-06,2025Q2,50.62
Order,PO/AND/26/00135,NEC-0993,NEC-0993,NECTAR BRASS INDUSTRIES,,"Special Shade No.418/4-A, Opp.Champion, Pad Lock",",JAMNAGAR",Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00135,C006,2025-07-31,0,2025-06-01,,LF-AND-28,LF-AND-28,,RM,,0,False,NEC-0993,,,,,0,,,,,True,False,False,,,PPR/AND/26/00606,,,,NBI028/2025-26,,,,,DOMESTIC,,,IN,NECTAR BRASS INDUSTRIES,,"Special Shade No.418/4-A, Opp.Champion, Pad Lock",",JAMNAGAR",Dared,,361004.0,IN,IN,361004.0,IN,IN,400093.0,,IN,G/L Account,,,False,2025-06-01,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-31,,,2025-06-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-06,,2025-06-06,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24ATGPS9665L1ZU,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-06,5,On-Time,2025-06,2025Q2,50.62
Order,PO/AND/26/00136,VEN-507,VEN-507,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00136,C006,2025-07-31,0,2025-06-01,,LF-AND-28,LF-AND-28,,RM,,0,False,VEN-507,,,,,0,,,,,True,False,False,,,PPR/AND/26/00605,,,,153/25-26,,,,,DOMESTIC,,,IN,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,361004.0,IN,IN,361004.0,IN,IN,400093.0,,IN,G/L Account,,,False,2025-06-01,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-31,,,2025-06-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-06,,2025-06-06,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AARFV0815F1Z7,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-06,5,On-Time,2025-06,2025Q2,50.62
Order,PO/AND/26/00137,BNB-0723,BNB-0723,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00137,C006,2025-08-01,0,2025-06-02,,LF-AND-28,LF-AND-28,,RM,,0,False,BNB-0723,,,,,0,,,,,True,False,False,,,PPR/AND/26/00607,,,,58,,,,,DOMESTIC,,,,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-02,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-08-01,,,2025-06-02,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-06,,2025-06-06,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24BBPPP3224A1Z0,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-06,5,On-Time,2025-06,2025Q2,50.62
Order,PO/AND/26/00138,HS&-0845,HS&-0845,HITECH SCREWS & RIVETS,,"plot no.34,pocket E sector 3bawana DSIIDC",,Delhi,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00138,C006,2025-08-03,0,2025-06-04,,LF-AND-28,LF-AND-28,,RM,,0,False,HS&-0845,,,,,0,,,,,True,False,False,,,PPR/AND/26/00737,,,,2409,,,,,DOMESTIC,,,,HITECH SCREWS & RIVETS,,"plot no.34,pocket E sector 3bawana DSIIDC",,Delhi,,110039.0,IN,,110039.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-04,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-08-03,,,2025-06-04,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-23,,2025-06-23,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,07EODPK9600H1ZX,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,DL,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-23,22,Late,2025-06,2025Q2,50.62
Order,PO/AND/26/00139,VBI-1299,VBI-1299,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00139,C006,2025-07-31,0,2025-06-01,,LF-AND-28,LF-AND-28,,RM,,0,False,VBI-1299,,,,,0,,,,,True,False,False,,,PPR/AND/26/00609,,,,VBI/027/25-26,,,,,DOMESTIC,,,,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,361005.0,IN,,361005.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-01,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-31,,,2025-06-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-06,,2025-06-06,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AADFV0864C1ZI,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-06,5,On-Time,2025-06,2025Q2,50.62
Order,PO/AND/26/00141,OMI-1014,OMI-1014,OM INDUSTRIES-NEW,,"GALA NO.3, MURLIDAR VOMPOUND,ULHASNAGAR-3, THANE-421003",,Ulhasnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00141,C006,2025-07-31,0,2025-06-01,,LF-AND-28,LF-AND-28,,RM,,0,False,OMI-1014,,,,,0,,,,,True,False,False,,,PPR/AND/26/00580,,,,20,,,,,DOMESTIC,,,,OM INDUSTRIES-NEW,,"GALA NO.3, MURLIDAR VOMPOUND,ULHASNAGAR-3, THANE-421003",,Ulhasnagar,,421003.0,IN,,421003.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-01,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-31,,,2025-06-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-02,,2025-06-02,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27BQFPG0431F1ZD,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-02,1,On-Time,2025-06,2025Q2,50.62
Order,PO/AND/26/00143,MEL-0965,MEL-0965,MELCON PLASTICS,,MELCON PLASTIC UNIT NO 15 NEW NANDU INDMAHAKALI CAVES ROAD ANDHERI(E),,Mumbai,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00143,C004,2025-07-14,0,2025-06-14,,LF-AND-28,LF-AND-28,,RM,,0,False,MEL-0965,,,,,0,,,,,True,False,False,,,PPR/AND/26/00766,,,,114/25-26,,,,,DOMESTIC,,,IN,MELCON PLASTICS,,MELCON PLASTIC UNIT NO 15 NEW NANDU INDMAHAKALI CAVES ROAD ANDHERI(E),,Mumbai,,400093.0,,IN,400093.0,,IN,400093.0,,IN,G/L Account,,,False,2025-06-14,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-14,,,2025-06-14,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-14,,2025-06-14,9920121947.0,31.0,,1,,CT000005,CT000005,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAAFM2986M1ZS,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-14,13,Late,2025-06,2025Q2,50.62
Order,PO/AND/26/00144,TAN-1248,TAN-1248,TANISHA ENTERPRISES,,"GALA NO. D-3, PRAGATI SOCIETY, DSOUZA COMP, SAFED POOL, PIPE LINE, K.A.ROAD, KURLA (W),",,Kurla (West),,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-06-01,,,Order PO/AND/26/00144,C004,2025-07-24,0,2025-06-24,,LF-AND-28,LF-AND-28,,RM,,0,False,TAN-1248,,,,,0,,,,,True,False,False,,,PPR/AND/26/00749,,,,27/25-26,,,,,DOMESTIC,,,,TANISHA ENTERPRISES,,"GALA NO. D-3, PRAGATI SOCIETY, DSOUZA COMP, SAFED POOL, PIPE LINE, K.A.ROAD, KURLA (W),",,Kurla (West),,400072.0,IN,,400072.0,IN,,400093.0,,IN,G/L Account,,,False,2025-06-24,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-07-24,,,2025-06-24,C004,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-06-24,,2025-06-24,9920121947.0,31.0,,1,,CT000014,CT000014,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27BEEPD6697H1Z6,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000040,,,2025-06-24,23,Late,2025-06,2025Q2,50.62
